"Produkt";"Produktbezeichnung";"Produktgruppe";"Produktgruppenbezeichnung";"Produktbereich";"Produktbereich Bezeichnung";"Dezernat";"Dezernatsbezeichnung";"Teilhaushalte";"Teilhaushalte Bezeichnung";"Amt / Dienststelle";"Amt / Dienststelle Bezeichnung";"Ergebnis 2015 (Erträge)";"Ergebnis 2015 (Aufwendungen)";"Ergebnis 2015 (Saldo/Zuschussbedarf/Erträge - Aufwendungen)";"Ansatz 2016 (Erträge)";"Ansatz 2016 (Aufwendungen)";"Ansatz 2016 (Saldo/Zuschussbedarf/Erträge - Aufwendungen)";"Ansatz 2017 (Erträge)";"Ansatz 2017 (Aufwendungen)";"Ansatz (Saldo/Zuschussbedarf/Erträge - Aufwendungen)";"Ansatz 2018 (Erträge)";"Ansatz 2018 (Aufwendungen)";"Ansatz 2018 (Saldo/Zuschussbedarf/Erträge - Aufwendungen)"
"112600";"Verwaltung(Dez.V,APS,BRA,StPlA)u.Verviel";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_24";"THH 24 Planung, Entwicklung, Bauen";"AMT-013";"013 Amt f. Projektentw., Stadtern.";313,6;-798913,88;-798600,28;0;-620592,81;-620592,81;0;-657757,45;-657757,45;0;-673673,96;-673673,96
"112601";"Zentrale Vergabe";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-042";"042 Vergabemanagemnt";11052,8;-489776,91;-478724,11;2412;-468444,02;-466032,02;32370;-431467,99;-399097,99;20940;-444203,57;-423263,57
"112601";"Zentraler Einkauf";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";3742,72;-152552,67;-148809,95;3940;-519903,71;-515963,71;3760;-333771,89;-330011,89;3760;-570874,6;-567114,6
"112601";"IT Beschaffung (Dienstl.)";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";2337,14;-90602,63;-88265,49;3440;-84057,32;-80617,32;1700;-94244,92;-92544,92;1700;-96843,77;-95143,77
"112602";"Boten-, Zustell- und Postdienste";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";25927,22;-751803,24;-725876,02;0;-821702,72;-821702,72;25930;-796901,24;-770971,24;25930;-784268,11;-758338,11
"112603";"Hausdruckerei und Vervielfältigung";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";7657,47;-217569,29;-209911,82;0;-225332,6;-225332,6;7650;-246399,27;-238749,27;7650;-248321,68;-240671,68
"112604";"Zent.Regist./Hausd./Schreib-u.Serviceb.";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";42954,11;-1105729,37;-1062775,26;39020;-682984,28;-643964,28;35690;-1080063,34;-1044373,34;35690;-1107545,34;-1071855,34
"112604";"Kantine AföO";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";22759,5;-85301,56;-62542,06;28000;-91699,69;-63699,69;0;-634,1;-634,1;0;-604,09;-604,09
"112604";"Kantine Tech.Rathaus/Kopiererverw.";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_25";"THH 25 Gebäudemanagement Freiburg";"AMT-650";"650 Gebäudemanagement Freiburg";25102,72;-164802,16;-139699,44;92500;-347971,79;-255471,79;557000;-853887,5;-296887,5;553000;-858135,6;-305135,6
"112605";"Dienstleistungen der Statistik";"1126";"Zentrale Dienstleistungen";"11";"Innere Verwaltung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";37,05;-129026,22;-128989,17;0;-136865,8;-136865,8;59,96;-132051,35;-131991,39;59,96;-141121,12;-141061,16
"113000";"Externe und Interne Kommunikation";"1130";"Presse- und Öffentlichkeitsarbeit";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_05";"THH 5 Pressereferat";"AMT-130";"130 Pressereferat";78785;-1094577,29;-1015792,29;54000;-1069785,18;-1015785,18;78790;-1022889,13;-944099,13;78790;-1042065,73;-963275,73
"113002";"Internetangebot";"1130";"Presse- und Öffentlichkeitsarbeit";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";0;0;0;0;0;0;0;-215469,83;-215469,83;0;-225799,52;-225799,52
"113005";"Pressearbeit";"1130";"Presse- und Öffentlichkeitsarbeit";"11";"Innere Verwaltung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";0;-172333,4;-172333,4;0;-157770,66;-157770,66;0;-165794,06;-165794,06;0;-174674,64;-174674,64
"113200";"Festsetzung und Erhebung von Steuern";"1132";"Abgabewesen";"11";"Innere Verwaltung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_17";"THH 17 Stadtkämmerei";"AMT-200";"200 Stadtkämmerei";14848,67;-4303374,53;-4288525,86;1505700;-1117295,17;388404,83;4000;-1155494,49;-1151494,49;4000;-1169298,15;-1165298,15
"113301";"Grundstücksgesch./Verw.Erbbaurechten";"1133";"Grundstücksmanagement";"11";"Innere Verwaltung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_22";"THH 22 Amt f. Liegenschaften, Wgwesen";"AMT-640";"640 Amt f. Liegenschaften, Wgwesen";4437208,54;-2073555,74;2363652,8;5071090;-1562367,13;3508722,87;4850240;-2977193,93;1873046,07;4511240;-2812613,32;1698626,68
"113304";"Verwaltung unbebauter Grundstücke";"1133";"Grundstücksmanagement";"11";"Innere Verwaltung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_22";"THH 22 Amt f. Liegenschaften, Wgwesen";"AMT-640";"640 Amt f. Liegenschaften, Wgwesen";2575530,83;-624776,19;1950754,64;877440;-850028,3;27411,7;3180450;-628981,57;2551468,43;3327960;-639528,68;2688431,32
"121001";"Statistiken";"1210";"Statistik und Wahlen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";80473,12;-530894,97;-450421,85;75100;-539915,59;-464815,59;77974,08;-496153,08;-418179;77974,08;-507660,15;-429686,07
"121003";"Vorbereit./Durchf.Wahlen/Abstimmungen";"1210";"Statistik und Wahlen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";83,44;-489095,59;-489012,15;200000;-570106,67;-370106,67;200084,64;-713410,65;-513326,01;84,64;-658926,02;-658841,38
"122001";"Fundsachen/Fundtiere";"1220";"Ordnungswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";39395,71;-415926,74;-376531,03;45000;-416418,57;-371418,57;40800;-429884,66;-389084,66;40800;-439744,73;-398944,73
"122002";"Angelegenheiten der Gefahrenabwehr";"1220";"Ordnungswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";52863,71;-559441,87;-506578,16;46000;-559066,9;-513066,9;52000;-548571,41;-496571,41;52000;-541073,24;-489073,24
"122002";"Angelegenheiten der Gefahrenabwehr";"1220";"Ordnungswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_19";"THH 19 Standesamt";"AMT-340";"340 Standesamt";114889,26;-248851,35;-133962,09;84030;-176947,58;-92917,58;114000;-246751,35;-132751,35;114000;-248587,5;-134587,5
"122002";"Kriminalprävention/Heimaufsicht";"1220";"Ordnungswesen";"12";"Sicherheit und Ordnung";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";14,19;-195526,18;-195511,99;2,04;-185200,95;-185198,91;6,84;-197067,67;-197060,83;6,84;-228468,6;-228461,76
"122003";"Jagd- und Fischereiwesen";"1220";"Ordnungswesen";"12";"Sicherheit und Ordnung";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_10";"THH 10 Forstamt";"AMT-820";"820 Forstamt";16557,73;-68588,72;-52030,99;12200;-63389,01;-51189,01;16540;-32731,14;-16191,14;16540;-32922,14;-16382,14
"122004";"Gewerbeangelegenheiten und Gaststätten";"1220";"Ordnungswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";370693,26;-771329,31;-400636,05;346000;-760092,28;-414092,28;348000;-715706,12;-367706,12;348000;-721097,18;-373097,18
"122101";"Straßenverkehrsbehörde";"1221";"Verkehrswesen";"12";"Sicherheit und Ordnung";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";648809,45;-1438571,89;-789762,44;765000;-1409723,2;-644723,2;648845,44;-1395213,45;-746368,01;648845,44;-1466662,94;-817817,5
"122102";"Verkehrsre./straßenre.Genehmig./Erlaubn.";"1221";"Verkehrswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";250356,37;-194221,56;56134,81;226000;-235964,51;-9964,51;250000;-183268,54;66731,46;250000;-183140,41;66859,59
"122103";"Überwachung des ruhenden Verkehrs";"1221";"Verkehrswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";3109430,33;-2619131,87;490298,46;2706000;-2663166,27;42833,73;3539276,36;-2818211,31;721065,05;3539276,36;-2824579,09;714697,27
"122104";"Überwachung des fließenden Verkehrs";"1221";"Verkehrswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";4704593,03;-2333888,08;2370704,95;5330000;-2514899,07;2815100,93;6060929,44;-2829275,94;3231653,5;6060929,44;-2812561,53;3248367,91
"122105";"Verkehrswesen";"1221";"Verkehrswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";1548501,51;-1321722,19;226779,32;1558800;-1447785,49;111014,51;1450393,72;-1116404,5;333989,22;1450393,72;-1164639,66;285754,06
"122106";"Verkehrsgewerbe und Fahrerlaubnisse";"1221";"Verkehrswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";403187,95;-789594,24;-386406,29;370250;-742753,07;-372503,07;384500;-754301,39;-369801,39;384500;-760064,01;-375564,01
"122200";"Aufenthaltsbescheinigungen";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_19";"THH 19 Standesamt";"AMT-340";"340 Standesamt";12342,79;-7156,04;5186,75;0;-5585,78;-5585,78;12500;-5715,48;6784,52;12500;-5757,24;6742,76
"122201";"Einwohnerwesen";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";2001153,81;-3994897,24;-1993743,43;1730780;-3430504,69;-1699724,69;1901016,28;-4210217,35;-2309201,07;1901016,28;-4397737,91;-2496721,63
"122204";"Bürgerser./Ortsverw./Einh.A/And..Behö.";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";49722,66;-631246,58;-581523,92;39720;-1033731,02;-994011,02;45240;-758898,21;-713658,21;45240;-776942,25;-731702,25
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-151";"151 Ortsverw. Lehen";9834,63;-97564,12;-87729,49;6460;-61947,97;-55487,97;6310;-44605,6;-38295,6;6310;-45809,6;-39499,6
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-152";"152 Ortsverw. Opfingen";9703;-124169,79;-114466,79;17760;-123308,94;-105548,94;10512;-122357,4;-111845,4;10512;-122751,4;-112239,4
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-153";"153 Ortsverw. Waltershofen";11280,9;-168979,32;-157698,42;14200;-153333,36;-139133,36;9822,92;-149150,11;-139327,19;9822,92;-149551,16;-139728,24
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-154";"154 Ortsverw. Tiengen";10086,48;-158732,57;-148646,09;15400;-152365,16;-136965,16;9380;-154389,05;-145009,05;9380;-156378,83;-146998,83
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-155";"155 Ortsverw. Munzingen";5875,39;-175551,19;-169675,8;7160;-177983,61;-170823,61;4690;-150220,67;-145530,67;4690;-152017,03;-147327,03
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-156";"156 Ortsverw. Hochdorf";18024,35;-191842,13;-173817,78;17950;-138471,89;-120521,89;18024,84;-187246,34;-169221,5;18024,84;-188081,49;-170056,65
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-157";"157 Ortsverw. Ebnet";11082,39;-124114,84;-113032,45;9170;-132636,17;-123466,17;11580;-100383,21;-88803,21;11580;-101066,32;-89486,32
"122204";"Bürgerservice";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-158";"158 Ortsverw. Kappel";8600,38;-142527,93;-133927,55;9200;-139156,46;-129956,46;8580;-137451,24;-128871,24;8580;-139365,26;-130785,26
"122205";"Einbürgerungen/Festst.Staatsangehörigk.";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_14";"THH 14 Amt f. Migration und Integration";"AMT-540";"540 Amt f. Migration und Integration";115279,63;-176298,86;-61019,23;155000;-259197,04;-104197,04;0;-195392,51;-195392,51;0;-229249,56;-229249,56
"122206";"Restaufgaben Lastenausgleich";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";0,87;-40271,47;-40270,6;0,24;-32577,19;-32576,95;0,12;-13132,98;-13132,86;0,12;-13496,21;-13496,09
"122207";"Aufenthaltsreg./Aufenthaltsbee. Maßnah.";"1222";"Einwohnerwesen";"12";"Sicherheit und Ordnung";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_14";"THH 14 Amt f. Migration und Integration";"AMT-540";"540 Amt f. Migration und Integration";454021,08;-1473806,65;-1019785,57;460000;-1377946,88;-917946,88;590000;-2274575,55;-1684575,55;590000;-2338480,15;-1748480,15
"122300";"Personenstandswesen";"1223";"Personenstandswesen";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_19";"THH 19 Standesamt";"AMT-340";"340 Standesamt";661103,51;-1510316,18;-849212,67;599000;-1291729,47;-692729,47;665070;-1305091,7;-640021,7;665070;-1328383,47;-663313,47
"122501";"Sozialversicherungsangelegenheiten";"1225";"Sozialversicherung";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_16";"THH 16 Amt f. Bürgerservice, Infover.";"AMT-120";"120 Amt f. Bürgerservice, Infover.";0,84;-99591,48;-99590,64;0;-84998,76;-84998,76;0;-16500;-16500;0;-16500;-16500
"122601";"Lebensmittelüberw.u. Verbraucherschutz";"1226";"Verbr.schutz, Lebensmittelü., Veterinärw";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";43764,69;-786452,43;-742687,74;18000;-832824,96;-814824,96;41000;-827021,2;-786021,2;41000;-941375,04;-900375,04
"122603";"Überwachung der Fleischhygiene";"1226";"Verbr.schutz, Lebensmittelü., Veterinärw";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";338237,29;-463201,92;-124964,63;322000;-481148,95;-159148,95;247000;-484481,48;-237481,48;247000;-492174,49;-245174,49
"122604";"Tiergesundheit u.Tierschutz(Veterinärw.)";"1226";"Verbr.schutz, Lebensmittelü., Veterinärw";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_18";"THH 18 Amt f. öffentliche Ordnung";"AMT-320";"320 Amt f. öffentliche Ordnung";7495,92;-96117,69;-88621,77;4000;-137957,13;-133957,13;8100;-75576,57;-67476,57;8100;-76336,64;-68236,64
"126001";"Brandbekämpfung/Technische Hilfeleistung";"1260";"Brandschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";943445,46;-11434059,24;-10490613,78;512074,48;-7777428,57;-7265354,09;815233,82;-10025717,07;-9210483,25;815233,82;-10141654,45;-9326420,63
"126002";"Feuersicherheitswachdienst";"1260";"Brandschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";16990,69;-12447,77;4542,92;8090,24;-52848,19;-44757,95;16990;-6151,48;10838,52;16990;-6795,99;10194,01
"126003";"Ber./Brandverhütungsschauen außerh. BauO";"1260";"Brandschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";6580,28;-197177,55;-190597,27;7330;0;7330;6540;-189416,78;-182876,78;6540;-204717,56;-198177,56
"126004";"Brandschutzerziehung und -aufklärung";"1260";"Brandschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";2185,23;-67098,59;-64913,36;233,52;-234436,74;-234203,22;2097,96;-50536,65;-48438,69;2097,96;-52592,59;-50494,63
"126005";"Dienstleistungen für Dritte";"1260";"Brandschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";675991,56;-1463949,74;-787958,18;790169,24;-2768827,42;-1978658,18;633877,21;-1130556,55;-496679,34;633877,21;-1145592,27;-511715,06
"128001";"Katastrophenabwehr";"1280";"Katastrophenschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";68403,68;-64803,27;3600,41;59571,32;-155146,24;-95574,92;74591,24;-256594,14;-182002,9;74591,24;-260823,52;-186232,28
"128002";"Bevölkerungsschutz";"1280";"Katastrophenschutz";"12";"Sicherheit und Ordnung";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_20";"THH 20 Amt f. Brand-, Katastrophenschutz";"AMT-370";"370 Amt f. Brand-, Katastrophenschutz";112,06;-599,46;-487,4;0,6;-45082,03;-45081,43;17897,16;-374143,21;-356246,05;17897,16;-389531,5;-371634,34
"211001";"Grundschulen";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";111545,1;-2540672,65;-2429127,55;86385,58;-2509375;-2422989,42;2857314,79;-20560890,66;-17703575,87;2918379,23;-21900694,77;-18982315,54
"211002";"Haupt-u.Werkrealschulen";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";280002,61;-201179,33;78823,28;275190,36;-241616,43;33573,93;362433,36;-396411,74;-33978,38;362437,32;-425956,51;-63519,19
"211003";"Grund-,Haupt-u.Werkrealschulen";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";1192410;-869356,43;323053,57;974876,69;-1000897,41;-26020,72;960140,52;-1370049,48;-409908,96;962134,52;-1415933,1;-453798,58
"211004";"Realschulen";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";1545960,15;-1193673,96;352286,19;1515230,67;-1179564,18;335666,49;1842948,57;-2118598,7;-275650,13;1843319,05;-2166010,09;-322691,04
"211006";"Gymnasium";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";4636920,05;-3442375,39;1194544,66;4516750;-3496389,63;1020360,37;5438595,81;-4511317,53;927278,28;5440639,76;-4631335,6;809304,16
"211009";"Gesamtschulen";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";1016168,66;-1187631,15;-171462,49;1126820;-1046723,05;80096,95;1227606;-1109968,95;117637,05;1228406;-1137184,23;91221,77
"211010";"Gemeinschaftsschulen";"2110";"Allgemeinbildenden Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";72003,74;-163880,29;-91876,55;256658,91;-295793,98;-39135,07;346590,68;-476758,72;-130168,04;347398,72;-524059,56;-176660,84
"212001";"Schulkindergärten";"2120";"Sonderschulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";176106,18;-259815,86;-83709,68;173270;-82690,86;90579,14;154100;-91983,53;62116,47;154100;-93948,33;60151,67
"545002";"Winterdienst";"5450";"Straßenreingung und Winterdienst";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-157";"157 Ortsverw. Ebnet";0;0;0;0;0;0;0;-1530,24;-1530,24;0;-1547,24;-1547,24
"545002";"Winterdienst";"5450";"Straßenreingung und Winterdienst";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-158";"158 Ortsverw. Kappel";0;0;0;0;0;0;0;-3593,16;-3593,16;0;-3670,8;-3670,8
"545002";"Winterdienst";"5450";"Straßenreingung und Winterdienst";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";0;0;0;0;0;0;201,24;-171816,55;-171615,31;201,24;-172057,28;-171856,04
"545002";"Winterdienst";"5450";"Straßenreingung und Winterdienst";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_10";"THH 10 Forstamt";"AMT-820";"820 Forstamt";0;0;0;0;0;0;0,24;-1672,6;-1672,36;0,24;-1687,74;-1687,5
